id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1343628150220201984,1343628150220201984,2020-12-28 21:41:29 Türkiye Standart Saati,2020-12-28,21:41:29,+0300,1242921546102050816,hmtklkn,Ahmet Kalkan,,Asgari Yatırım Danışmanlık  #asgariucret  https://t.co/POBirFhAs1,tr,[],[],[],1,24,97,['asgariucret'],[],https://twitter.com/HMTKLKN/status/1343628150220201984,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343627936939782152/pu/img/8XvAi4MOIe1kgwp0.jpg,,,,,,,[],,,,
1343627923580997633,1343627923580997633,2020-12-28 21:40:35 Türkiye Standart Saati,2020-12-28,21:40:35,+0300,982518528988282880,ulkubilal,Bilal eyt10yılyş,,"REFORM diye sunulan, 5510 sayılı yasa ile belirledikleri 🅰️🅱️🅾️ (Aylık Bağlama Oranı) ile,  Emekliler açlık sınırının altında Maaşa mahkum oldu.  DİRENEN EYT’liler Olarak,  #ÇözümİÇİNSeçim Diyoruz #EmeklilikteYaşaTakılanlar  #asgariucret",tr,[],[],[],3,31,37,"['çözümi̇çi̇nseçim', 'emeklilikteyaşatakılanlar', 'asgariucret']",[],https://twitter.com/UlkuBilal/status/1343627923580997633,False,,0,,,,,,,,[],,,,
1343627392842149888,1343627392842149888,2020-12-28 21:38:28 Türkiye Standart Saati,2020-12-28,21:38:28,+0300,1283470224789037056,______tornavida,ａｌｉｃｏ,,"2825 lira 90 kuruş #asgariucret e layık görülen adam   25 bin lira maaş alanı savunup,80 bin lira maaş alan adama Allah razı olsun diyor  Jonathan Swift ""açlık ile gurur, hiçbir zaman bağdaşamaz""der  Bunlar aç bırakıldıkça biat ediyorlar.Biat ettikçe gururlarınıda kaybediyorlar",tr,[],[],[],6,35,86,['asgariucret'],[],https://twitter.com/______TornavidA/status/1343627392842149888,False,,0,,,,,,,,[],,,,
1343625447096152066,1343625447096152066,2020-12-28 21:30:44 Türkiye Standart Saati,2020-12-28,21:30:44,+0300,982518528988282880,ulkubilal,Bilal eyt10yılyş,,"Milyonlarca insanın ağzına bir parmak bal çalıp,  Müjde gibi gösterip   Bumudur milyonlara verdiğiniz sevindirici haber?  Aboyu kim düşürdü CHP mi  #asgariucret  https://t.co/HZ3Z7vp1ay",tr,[],[],[],4,40,76,['asgariucret'],[],https://twitter.com/UlkuBilal/status/1343625447096152066,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343563983849193477/pu/img/QpWVKezjFn9a8g2x.jpg,,,,,,,[],,,,
1343623887544868866,1343623887544868866,2020-12-28 21:24:32 Türkiye Standart Saati,2020-12-28,21:24:32,+0300,822244531,ejderkelleci,ejkejk,,"#asgariucret  yeminle bu topluma fazla.. Sadaka rakamı açıklanmış protesto, grev, iş bırakma yok sesi en fazla çıkacak insanlar 2 twetle toplumun gazını alıyor. Daha kötüsü gündemde olan tt futbol maçı....",tr,[],[],[],2,6,18,['asgariucret'],[],https://twitter.com/ejderkelleci/status/1343623887544868866,False,,0,,,,,,,,[],,,,
1343621546808659973,1343621546808659973,2020-12-28 21:15:14 Türkiye Standart Saati,2020-12-28,21:15:14,+0300,1119699950,soul_o34,SouL_O34,,#asgariucret  Illa akıllanmamız ıcın  Mılletın cebıne dokunucan..  Hayırlısı..     https://t.co/Bs0sF7LUbD,tr,[],[],[],9,43,106,['asgariucret'],[],https://twitter.com/SouL_O34/status/1343621546808659973,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343536428677017600/pu/img/CgVZU0QKuRlgRDoN.jpg,,,,,,,[],,,,
1343619473664856065,1343619473664856065,2020-12-28 21:07:00 Türkiye Standart Saati,2020-12-28,21:07:00,+0300,706619019382534144,minimedya,FanZin,,"Hamza Yerlikaya'nın ""sahte lise diploması"" ile ilgili 125 haber ve içeriğe erişim engeli getirildi! #asgariucret #Millet3100Cumhur2825  https://t.co/IoU6XWO6f2",tr,[],[],['https://pbs.twimg.com/media/EqV-ybZXYAEUMrJ.jpg'],1,19,46,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/minimedya/status/1343619473664856065,False,,1,https://pbs.twimg.com/media/EqV-ybZXYAEUMrJ.jpg,,,,,,,[],,,,
1343618343568343040,1343618343568343040,2020-12-28 21:02:30 Türkiye Standart Saati,2020-12-28,21:02:30,+0300,353011551,murat_efe_ie,Murat Efe,,"#Ekonomi bilmenize gerek yok, ilkokul1 bilgisi yeter:  3 tarafı denizlerle çevrili  4 mevsimi yaşayan  İnsanları çalışkan  Toprakları verimli  Su ve doğal kaynak cenneti bir ülkede, neden halkın çoğu FAKİRLİK bile değil AÇLIK sınırında yaşıyor?  #asgariucret",tr,[],[],[],2,3,10,"['ekonomi', 'asgariucret']",[],https://twitter.com/Murat_Efe_IE/status/1343618343568343040,False,https://twitter.com/Murat_Efe_IE/status/1343488367342837760,0,,,,,,,,[],,,,
1343615493371015168,1343615493371015168,2020-12-28 20:51:11 Türkiye Standart Saati,2020-12-28,20:51:11,+0300,466757008,ayseucar5,Ayşe UÇAR,,"29 Aralık Salı günü  https://t.co/d7twoJD1V9 da Yine hayatı paylaşmak için saat 18.00 da Kendisini büyük bir onur ile konuk ettiğim 25/26. Dönem CHP Trabzon Milletvekili değerli @halukpeksen ile #asgariucret i Siyaseti, insana dair yaşamı konuşacağız 🙏 Bekleriz..  https://t.co/SRYrk6J6YK",tr,"[{'screen_name': 'halukpeksen', 'name': 'haluk pekşen', 'id': '382051426'}]",['http://Radyogram.com'],"['https://pbs.twimg.com/media/EqV7KscXYAEYNzr.jpg', 'https://pbs.twimg.com/media/EqV7K5vXAAM5KJg.jpg']",15,69,200,['asgariucret'],[],https://twitter.com/ayseucar5/status/1343615493371015168,False,,1,https://pbs.twimg.com/media/EqV7KscXYAEYNzr.jpg,,,,,,,[],,,,
1343615390153379842,1343615390153379842,2020-12-28 20:50:46 Türkiye Standart Saati,2020-12-28,20:50:46,+0300,580321206,kendinemuhabir,Kendine Muhabir,,#asgariucret zammını sorduğumuz vatandaş;  “Benim bile arabam var. Akp gelmeden önce alkoliktim. Şimdi iki tane arabam var. Herkes AKP’ye oy verse enflasyon da olmaz”  https://t.co/POuX8dBL4h,tr,[],[],[],47,25,165,['asgariucret'],[],https://twitter.com/KendineMuhabir/status/1343615390153379842,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343615203183910924/pu/img/GKxF93NT-LJF9zWG.jpg,,,,,,,[],,,,
1343613195970293762,1343613195970293762,2020-12-28 20:42:03 Türkiye Standart Saati,2020-12-28,20:42:03,+0300,2301767712,frezya_glzr,G.Dikkaya,,Asgari ücret Bekar için:2825 TL Evli için:2879 TL Aradaki 54 TL fark için evlenmeye değmez.Hayatınızı karartmayınız reca ediyorum :)))) #asgariucret,tr,[],[],[],4,4,27,['asgariucret'],[],https://twitter.com/frezya_GLZR/status/1343613195970293762,False,,0,,,,,,,,[],,,,
1343612658336096258,1343612658336096258,2020-12-28 20:39:55 Türkiye Standart Saati,2020-12-28,20:39:55,+0300,2627782641,profesorfacia,Profesorfacia,,"Arkadaşlar bu günlerde yeni bir akım var. Hani ""bu twit bilmem kaç beğeni alırsa şunu hediye alacağım"" falan diye. Hazır akp #asgariucret'i 2825 TL 90 kuruş yapmışken, asgari ücretli bir akp seçmenine para sayma makinesi hediye edelim diyorum, ne dersiniz..? #Millet3100Cumhur2825",tr,[],[],[],8,23,156,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/Profesorfacia/status/1343612658336096258,False,,0,,,,,,,,[],,,,
1343612588194725896,1343612588194725896,2020-12-28 20:39:38 Türkiye Standart Saati,2020-12-28,20:39:38,+0300,821248410158333952,babosun__yeri24,Alibaba24,,"Aklımı kurcalayan, bir soru? 🤔  Şimdi cehape belediyelerin pandemi döneminde yaptığı yardımları,engelleyenler, hazmedemeyenler;  Acaba diyorum, #asgariücret'i 3100 tl yapacağız diyen belediyelere engelleme gibi bir planları olabilir mi?? :))  #asgariucret #Millet3100Cumhur2825  https://t.co/9kCqzJNMFR",tr,[],[],['https://pbs.twimg.com/media/EqV4hu-XUAAwcBf.jpg'],3,3,22,"['asgariücret', 'asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/Babosun__yeri24/status/1343612588194725896,False,,1,https://pbs.twimg.com/media/EqV4hu-XUAAwcBf.jpg,,,,,,,[],,,,
1343609396518121474,1343609396518121474,2020-12-28 20:26:57 Türkiye Standart Saati,2020-12-28,20:26:57,+0300,362953863,muratsagman,Murat Sagman,,"Bu hafta başlıca Merkez Bankasının son faiz artırımını, yeni asgari ücreti, enflasyon beklentilerini ve dolardaki düşüşü değerlendirdik... https://t.co/rgFhMmtCWO @artunckocabalkn @IntegralForexTV @integralyatirim @k1nsan #dolar #asgariucret #enflasyon #faiz #MerkezBankası",tr,"[{'screen_name': 'artunckocabalkn', 'name': 'dr. artunç kocabalkan', 'id': '105427788'}, {'screen_name': 'integralforextv', 'name': 'integral forextv', 'id': '2766482822'}, {'screen_name': 'integralyatirim', 'name': 'integral yatırım menkul değerler', 'id': '227983698'}, {'screen_name': 'k1nsan', 'name': 'kahraman i̇nsan', 'id': '135830328'}]",['https://youtu.be/OXyfBR-aHJg'],[],2,5,50,"['dolar', 'asgariucret', 'enflasyon', 'faiz', 'merkezbankası']",[],https://twitter.com/muratsagman/status/1343609396518121474,False,,0,,,,,,,,[],,,,
1343609320857071617,1343609320857071617,2020-12-28 20:26:39 Türkiye Standart Saati,2020-12-28,20:26:39,+0300,3974111135,yoltv,Yol TV,,Asgari ücretin geçmiş yıllarda dolar karşısındaki durumu:  💸2017: 1404 TL; 397 dolar 💸2018: 1603 TL; 422 dolar 💸2019: 2020 TL; 382 dolar 💸2020: 2324 TL; 392 dolar 💸2021: 2825 TL; 377 dolar #asgariucret  https://t.co/qcMUgCtcjy,tr,[],[],['https://pbs.twimg.com/media/EqV1iJpXcAEKe9W.jpg'],8,52,215,['asgariucret'],[],https://twitter.com/YolTV/status/1343609320857071617,False,,1,https://pbs.twimg.com/media/EqV1iJpXcAEKe9W.jpg,,,,,,,[],,,,
1343609288099557378,1343609288099557378,2020-12-28 20:26:31 Türkiye Standart Saati,2020-12-28,20:26:31,+0300,1113352329468817408,engin_orhan77,Engin Orhan,,2825 tl ile * Ev kirası mı ödesin * Elektrik faturası mı ödesin * Su parası mı ödesin * Mutfak giderlerini mi karşılasın * Çocuklarının okul masrafını mı karşılasın * Eşini gezmeye mi götürsün Hepsini yapıp üstüne tatile mi çıksın🤷🏻‍♂️  #Millet3100Cumhur2825 #asgariucret  #MilletAç  https://t.co/C3w3JhKfeB,tr,[],[],['https://pbs.twimg.com/media/EqV1hn8W4AkCgXO.jpg'],6,32,67,"['millet3100cumhur2825', 'asgariucret', 'milletaç']",[],https://twitter.com/Engin_Orhan77/status/1343609288099557378,False,,1,https://pbs.twimg.com/media/EqV1hn8W4AkCgXO.jpg,,,,,,,[],,,,
1343609078438916098,1343609078438916098,2020-12-28 20:25:42 Türkiye Standart Saati,2020-12-28,20:25:42,+0300,3295290838,sibelsengul_,Sibel Şengül,,Yıl:2021  Ne işe yaradığını da halâ anlamadığım İmamın  maaşı: 4.066 tl. #asgariucret : 2.825tl 90 kuruş,tr,[],[],[],12,29,113,['asgariucret'],[],https://twitter.com/sibelsengul_/status/1343609078438916098,False,,0,,,,,,,,[],,,,
1343608935635447808,1343608935635447808,2020-12-28 20:25:07 Türkiye Standart Saati,2020-12-28,20:25:07,+0300,616559275,uzdrnesrinunal,nesrin ünal 🇹🇷,,"Hıfzısıhhayı kapatır,milli aşı üretimini bırakırsan, böyle bir tercihe zorlanırsın.Mirasyedi olmamak lazım.Üretmeden tüketirsek Seninle aynı dil konuşan,aynı kandan gelen ,zülum gören soydaşlarını koruyamazsın. #asgariucret  https://t.co/k58zM4nufS",tr,[],[],"['https://pbs.twimg.com/media/EqV1MlDXcAM98eH.jpg', 'https://pbs.twimg.com/media/EqV1M4cXYAEPNKC.jpg']",6,19,116,['asgariucret'],[],https://twitter.com/uzdrnesrinunal/status/1343608935635447808,False,,1,https://pbs.twimg.com/media/EqV1MlDXcAM98eH.jpg,,,,,,,[],,,,
1343607531575390208,1343607531575390208,2020-12-28 20:19:33 Türkiye Standart Saati,2020-12-28,20:19:33,+0300,240701960,hasan_subasi,Hasan Subaşı,,"Vekil arkadaşımız  @LutfuTurkkan’ nın  “Esnafa 500 lira kira yardımı, Kalyon İnşaata 9,5 milyar lira vergi muafiyeti” paylaşımına kişilik hakları ihlal gerekçesiyle erişim engeli getirilmiş! 👇 Bir hak ihlali varsa o da vatandaşın “insanca” yaşam hakkı !! #asgariucret #İYİParti  https://t.co/mYv22puxDw",tr,"[{'screen_name': 'lutfuturkkan', 'name': 'lütfü türkkan', 'id': '176329831'}]",[],['https://pbs.twimg.com/media/EqVz7NNXcAEDlo9.jpg'],3,10,67,"['asgariucret', 'i̇yi̇parti']",[],https://twitter.com/Hasan_Subasi/status/1343607531575390208,False,,1,https://pbs.twimg.com/media/EqVz7NNXcAEDlo9.jpg,,,,,,,[],,,,
1343606323859095555,1343606323859095555,2020-12-28 20:14:45 Türkiye Standart Saati,2020-12-28,20:14:45,+0300,2946332979,tkgninsesi,Türkiye Komünist Gençliği,,"Patronların işçilere lütfettiği asgari ücret belli oldu. Sömürenlerin halkla dalga geçtiği, her yıl vasıfsız sendikalarla hükümetin sahte pazarlıklar yaptığı bir geleceği kabul etmiyoruz. Değiştirmek için yeni yıla örgütlenerek girelim!  #asgariucret  https://t.co/jJPuDvw7oQ",tr,[],[],['https://pbs.twimg.com/media/EqVyEzUXYAMcd-I.jpg'],2,19,107,['asgariucret'],[],https://twitter.com/TKGninsesi/status/1343606323859095555,False,,1,https://pbs.twimg.com/media/EqVyEzUXYAMcd-I.jpg,,,,,,,[],,,,
1343605951899820034,1343605951899820034,2020-12-28 20:13:16 Türkiye Standart Saati,2020-12-28,20:13:16,+0300,769950233602224128,garib_kalp,Gârib♡,,"!  Her gün eziyet her ay zulmet, bu yılda ölmedik anne sabret. Birazcık umut çokça meşakkat yine güldürmedi #asgariucret  Grb♡",tr,[],[],[],1,30,219,['asgariucret'],[],https://twitter.com/Garib_kalp/status/1343605951899820034,False,,0,,,,,,,,[],,,,
1343602511027068933,1343602511027068933,2020-12-28 19:59:36 Türkiye Standart Saati,2020-12-28,19:59:36,+0300,2955315479,bpthaber,BPT,,Mehmet Siyam Kesimoğlu: Kırklareli Belediyesi çalışanlarının aldığı en düşük ücret 3.520 TL’dir. ☺️ #asgariucret,tr,[],[],[],27,27,2114,['asgariucret'],[],https://twitter.com/bpthaber/status/1343602511027068933,False,,0,,,,,,,,[],,,,
1343601251116838912,1343601251116838912,2020-12-28 19:54:35 Türkiye Standart Saati,2020-12-28,19:54:35,+0300,759053411857727492,bahtiyarkonevi,Süha Keskin,,"Bu milleti çaya, simide muhtaç ettiniz... #asgariucret  https://t.co/6NmL6PR2An",tr,[],[],[],3,8,26,['asgariucret'],[],https://twitter.com/bahtiyarkonevi/status/1343601251116838912,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343600293322362881/pu/img/ey1Gl6ydWjDKDnKQ.jpg,,,,,,,[],,,,
1343600338864132099,1343600338864132099,2020-12-28 19:50:58 Türkiye Standart Saati,2020-12-28,19:50:58,+0300,1139127586469097472,hazanyell62,🍁 HAZAN 🍁,,İSTANBUL TİCARET ODASI YABANCI SERMAYEYİ   TÜRKİYEYE DEVET ETMEK İÇİN TÜRKİYEYİ UCUZ İŞ GÜCÜ OLARAK ÖVDÜ   UTANÇ VERİCİ BİR ÖVGÜ İKİ DAİRE ALIN TÜRK VATANDAŞI OLUN DİYORLAR ÜLKEYİ  KURAN UĞRUNDA CANLARINI VEREN ŞEHİTLERİN KEMİKLERİ SIZLAMAZMI? #oldumu  #asgariucret #pazartesi,tr,[],[],[],11,46,128,"['oldumu', 'asgariucret', 'pazartesi']",[],https://twitter.com/Hazanyell62/status/1343600338864132099,False,,0,,,,,,,,[],,,,
1343600322317529088,1343600322317529088,2020-12-28 19:50:54 Türkiye Standart Saati,2020-12-28,19:50:54,+0300,1041395267222745088,unsalkartal58,#Eyt Unsal KARTAL,,MİLLET İTİFAKI MİLLETİN YANINDA 👏👏👏👏👏  İzmir          3.500 tl Eskişehir    3.350 tl Ankara       3.100 tl İstanbul     3.100 tl Mersin       3.300 tl Adana        3.100 tl Edirne        3.200 tl Şanlıurfa    2.825 tl  #asgariucret #Millet3100Cumhur2825   👇👇👇👇👇  https://t.co/dvpg3nJrzB,tr,[],[],['https://pbs.twimg.com/media/EqVtVHeXUAEN8Vw.png'],11,33,82,"['asgariucret', 'millet3100cumhur2825']",[],https://twitter.com/unsalkartal58/status/1343600322317529088,False,,1,https://pbs.twimg.com/media/EqVtVHeXUAEN8Vw.png,,,,,,,[],,,,
1343599595427942401,1343599595427942401,2020-12-28 19:48:01 Türkiye Standart Saati,2020-12-28,19:48:01,+0300,856946033984757760,zzetzden1,İzzet Özden,,Asgari ücret Dolar kadar artsaydı            :  3000 ₺ olurdu Euro  kadar artsaydı             :  3250 ₺ olurdu Gram Altın kadar artsaydı    :  3600 ₺ olurdu Ayçiçek Yağı kadar artsayd ı:  4550 ₺ olurdu Pinpon Topuna göre artınca:  2825 ₺ oldu.  #asgariucret,tr,[],[],[],1,26,80,['asgariucret'],[],https://twitter.com/zzetzden1/status/1343599595427942401,False,,0,,,,,,,,[],,,,
1343598588945952773,1343598588945952773,2020-12-28 19:44:01 Türkiye Standart Saati,2020-12-28,19:44:01,+0300,817835575537467392,sevda16666,SevdamizAtaturk🇹🇷,,Evlenin diyen yetkililere sesleniyorum.  E.K.K diye bir örgüt var hizla çoğalıyor. Verdiğiniz 2825 tl #asgariucret le bu senede umudunu kaybetti .😂😂😂😂😂😂 #MilletBıktı  #iyiakşamlar dostlar ✌ 👇👇👇👇👇👇👇👇👇👇  https://t.co/Ami6hVl1Tb,tr,[],[],['https://pbs.twimg.com/media/EqVry8rXcAYtuGm.jpg'],7,5,31,"['asgariucret', 'milletbıktı', 'iyiakşamlar']",[],https://twitter.com/Sevda16666/status/1343598588945952773,False,,1,https://pbs.twimg.com/media/EqVry8rXcAYtuGm.jpg,,,,,,,[],,,,
1343597180934909953,1343597180934909953,2020-12-28 19:38:25 Türkiye Standart Saati,2020-12-28,19:38:25,+0300,244276679,mehmetkesimoglu,Mehmet Siyam Kesimoğlu,,Kırklareli Belediyesi çalışanlarının aldığı en düşük ücret 3.520 TL’dir. ☺️ #asgariucret  https://t.co/wIWoyYZltt,tr,[],[],['https://pbs.twimg.com/media/EqVqgyMXIAAY__c.jpg'],894,3815,60381,['asgariucret'],[],https://twitter.com/mehmetkesimoglu/status/1343597180934909953,False,,1,https://pbs.twimg.com/media/EqVqgyMXIAAY__c.jpg,,,,,,,[],,,,
1343596894124179456,1343596894124179456,2020-12-28 19:37:17 Türkiye Standart Saati,2020-12-28,19:37:17,+0300,1570774783,dilek_d_1907,🇹🇷DİLEK 🇹🇷 Nick name =Orjinal Hanim Aga (D),,"_____________/// 💞🍒💞 Gözlerin diyorum sevgili, Düşman toprakları gibiydi,  Ne zaman baksam Vurulurdum...  #Hayırlıakşamlar  dostlar 🤗 __________________// 🌷☕🌷☕  #asgariucret  #RealMadrid #sivasspor  https://t.co/Ypm7AOWECS",tr,[],[],['https://pbs.twimg.com/tweet_video_thumb/EqVqP6_XUAInZIA.jpg'],36,42,265,"['hayırlıakşamlar', 'asgariucret', 'realmadrid', 'sivasspor']",[],https://twitter.com/Dilek_D_1907/status/1343596894124179456,False,,1,https://pbs.twimg.com/tweet_video_thumb/EqVqP6_XUAInZIA.jpg,,,,,,,[],,,,
1343596440287928323,1343596440287928323,2020-12-28 19:35:28 Türkiye Standart Saati,2020-12-28,19:35:28,+0300,818940380158840832,mka__atam,ƁƖƦ ƬƲƬƛM ƓƲ̈ԼƲ̈ƇƲ̈Ƙ,,Saray’da 3000 bin kişilik mütevazi bir iftar yemeği hazırlanıyor...  #AsgariÜcret2825TL #Millet3100Cumhur2825 #asgariucret   https://t.co/Kk8U4mqfPp,tr,[],[],[],6,37,73,"['asgariücret2825tl', 'millet3100cumhur2825', 'asgariucret']",[],https://twitter.com/MKA__ATAM/status/1343596440287928323,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1130858412529504257/pu/img/Spck2XiyZ_j0w56J.jpg,,,,,,,[],,,,
1343595651414843395,1343595651414843395,2020-12-28 19:32:20 Türkiye Standart Saati,2020-12-28,19:32:20,+0300,61020403,dw_turkce,DW Türkçe,,"""#asgariucret, sefalet düzeyinde kalmış durumda""  2020’nin başında 390 dolar olan asgari ücret şimdi 379 dolara denk geliyor  500 lira zam kararına sendikalar ve çalışanlardan tepki  DW #Haber'de  https://t.co/rmSLTYynOk  https://t.co/lih7yBRJvo",tr,[],['https://www.pscp.tv/w/1OwxWVDkLkDJQ?t=227'],[],5,15,67,"['asgariucret', 'haber']",[],https://twitter.com/dw_turkce/status/1343595651414843395,False,,1,https://pbs.twimg.com/amplify_video_thumb/1343590978595254272/img/ctnahFgWp9vmdBcM.jpg,,,,,,,[],,,,
1343594985099317251,1343594985099317251,2020-12-28 19:29:41 Türkiye Standart Saati,2020-12-28,19:29:41,+0300,1306210126773325824,furkan_11830,FURKAN🇹🇷,,"📍CHP'li Belediyeler 3100 Tl Vererek Show Yapıyor Ama Zaten #asgariucret  2825, #90kuruş     diye dalga geçenler ve Tum Belediyeler En Az Calisanlarina 3200 TL Vermek Zorundalar   📍Bu Durumda CHP'li Belediyeler  100 TL'yi Ne yaptı  ?",tr,[],[],[],2,4,12,"['asgariucret', '90kuruş']",[],https://twitter.com/Furkan_11830/status/1343594985099317251,False,,0,,,,,,,,[],,,,
1343594559629123587,1343594559629123587,2020-12-28 19:28:00 Türkiye Standart Saati,2020-12-28,19:28:00,+0300,257478201,datcabelediyesi,Datça Belediyesi,,#asgariucret  https://t.co/Ul63XS2egB,und,[],[],['https://pbs.twimg.com/media/EqVoIDHXYAAdBQU.jpg'],42,128,2424,['asgariucret'],[],https://twitter.com/datcabelediyesi/status/1343594559629123587,False,,1,https://pbs.twimg.com/media/EqVoIDHXYAAdBQU.jpg,,,,,,,[],,,,
1343593420909142017,1343593420909142017,2020-12-28 19:23:28 Türkiye Standart Saati,2020-12-28,19:23:28,+0300,948222397,ikbl0571,MUHAMMED İKBAL 🇹🇷🇦🇿,,Mücadele ve Sabır bizim sorumluluğumuzdadır.  Zafer ise Allah'a aittir.   Cumhurbaşkanımız Sayın @RTErdogan İle ÖLÜMÜNE 🇹🇷  #CumhurbaskanıErdoğan #asgariucret #yagmur Cumhurbaşkanlığı Kabinesi #UygurTürkleriYalnızDeğildir #2020yeBirSözBırak #2020Giderken #Yemen #ErdoğanKonuşuyor  https://t.co/uv5K5nkg0v,tr,"[{'screen_name': 'rterdogan', 'name': 'recep tayyip erdoğan', 'id': '68034431'}]",[],[],30,260,413,"['cumhurbaskanıerdoğan', 'asgariucret', 'yagmur', 'uygurtürkleriyalnızdeğildir', '2020yebirsözbırak', '2020giderken', 'yemen', 'erdoğankonuşuyor']",[],https://twitter.com/ikbl0571/status/1343593420909142017,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1343593100594343941/pu/img/NNvZCZpJdLajAdGM.jpg,,,,,,,[],,,,
